file_name_ae,true_label_ae,predicted_label_ae,base_name,file_name_as,true_label_as,predicted_label_as
metro-vienna-59-1758-aAE.npy,metro,metro_station,metro-vienna-59-1758,metro-vienna-59-1758-aAS.npy,metro,tram
shopping_mall-stockholm-137-4160-aAE.npy,shopping_mall,airport,shopping_mall-stockholm-137-4160,shopping_mall-stockholm-137-4160-aAS.npy,shopping_mall,shopping_mall
airport-helsinki-4-172-aAE.npy,airport,street_pedestrian,airport-helsinki-4-172,airport-helsinki-4-172-aAS.npy,airport,airport
street_pedestrian-milan-1096-43942-aAE.npy,street_pedestrian,airport,street_pedestrian-milan-1096-43942,street_pedestrian-milan-1096-43942-aAS.npy,street_pedestrian,shopping_mall
metro_station-barcelona-229-6906-aAE.npy,metro_station,metro,metro_station-barcelona-229-6906,metro_station-barcelona-229-6906-aAS.npy,metro_station,metro_station
metro_station-prague-1118-41688-aAE.npy,metro_station,public_square,metro_station-prague-1118-41688,metro_station-prague-1118-41688-aAS.npy,metro_station,park
street_pedestrian-milan-1165-44591-aAE.npy,street_pedestrian,shopping_mall,street_pedestrian-milan-1165-44591,street_pedestrian-milan-1165-44591-aAS.npy,street_pedestrian,metro_station
street_pedestrian-paris-152-4611-aAE.npy,street_pedestrian,street_pedestrian,street_pedestrian-paris-152-4611,street_pedestrian-paris-152-4611-aAS.npy,street_pedestrian,airport
metro_station-prague-1130-42569-aAE.npy,metro_station,shopping_mall,metro_station-prague-1130-42569,metro_station-prague-1130-42569-aAS.npy,metro_station,metro_station
shopping_mall-london-256-7686-aAE.npy,shopping_mall,shopping_mall,shopping_mall-london-256-7686,shopping_mall-london-256-7686-aAS.npy,shopping_mall,airport
bus-stockholm-217-6557-aAE.npy,bus,bus,bus-stockholm-217-6557,bus-stockholm-217-6557-aAS.npy,bus,metro_station
airport-lisbon-1114-41736-aAE.npy,airport,airport,airport-lisbon-1114-41736,airport-lisbon-1114-41736-aAS.npy,airport,metro_station
tram-milan-1182-44596-aAE.npy,tram,bus,tram-milan-1182-44596,tram-milan-1182-44596-aAS.npy,tram,tram
street_pedestrian-lyon-1162-44468-aAE.npy,street_pedestrian,street_pedestrian,street_pedestrian-lyon-1162-44468,street_pedestrian-lyon-1162-44468-aAS.npy,street_pedestrian,public_square
street_pedestrian-stockholm-157-4779-aAE.npy,street_pedestrian,street_pedestrian,street_pedestrian-stockholm-157-4779,street_pedestrian-stockholm-157-4779-aAS.npy,street_pedestrian,airport
metro-london-48-1448-aAE.npy,metro,metro,metro-london-48-1448,metro-london-48-1448-aAS.npy,metro,tram
metro_station-lisbon-1020-40325-aAE.npy,metro_station,bus,metro_station-lisbon-1020-40325,metro_station-lisbon-1020-40325-aAS.npy,metro_station,metro_station
shopping_mall-vienna-259-7864-aAE.npy,shopping_mall,airport,shopping_mall-vienna-259-7864,shopping_mall-vienna-259-7864-aAS.npy,shopping_mall,street_pedestrian
metro_station-lisbon-1221-44416-aAE.npy,metro_station,airport,metro_station-lisbon-1221-44416,metro_station-lisbon-1221-44416-aAS.npy,metro_station,shopping_mall
metro_station-milan-1127-40878-aAE.npy,metro_station,airport,metro_station-milan-1127-40878,metro_station-milan-1127-40878-aAS.npy,metro_station,metro_station
street_pedestrian-lyon-1072-40691-aAE.npy,street_pedestrian,airport,street_pedestrian-lyon-1072-40691,street_pedestrian-lyon-1072-40691-aAS.npy,street_pedestrian,street_pedestrian
park-helsinki-92-2541-aAE.npy,park,park,park-helsinki-92-2541,park-helsinki-92-2541-aAS.npy,park,public_square
park-lyon-1012-43874-aAE.npy,park,public_square,park-lyon-1012-43874,park-lyon-1012-43874-aAS.npy,park,park
airport-barcelona-203-6136-aAE.npy,airport,airport,airport-barcelona-203-6136,airport-barcelona-203-6136-aAS.npy,airport,street_pedestrian
tram-stockholm-198-5976-aAE.npy,tram,tram,tram-stockholm-198-5976,tram-stockholm-198-5976-aAS.npy,tram,bus
shopping_mall-helsinki-130-3884-aAE.npy,shopping_mall,street_pedestrian,shopping_mall-helsinki-130-3884,shopping_mall-helsinki-130-3884-aAS.npy,shopping_mall,airport
airport-barcelona-1-38-aAE.npy,airport,public_square,airport-barcelona-1-38,airport-barcelona-1-38-aAS.npy,airport,street_pedestrian
airport-vienna-209-6368-aAE.npy,airport,street_pedestrian,airport-vienna-209-6368,airport-vienna-209-6368-aAS.npy,airport,airport
shopping_mall-barcelona-127-3804-aAE.npy,shopping_mall,shopping_mall,shopping_mall-barcelona-127-3804,shopping_mall-barcelona-127-3804-aAS.npy,shopping_mall,airport
bus-milan-1115-42877-aAE.npy,bus,tram,bus-milan-1115-42877,bus-milan-1115-42877-aAS.npy,bus,metro
metro-lisbon-1217-44266-aAE.npy,metro,tram,metro-lisbon-1217-44266,metro-lisbon-1217-44266-aAS.npy,metro,metro
metro_station-vienna-86-2345-aAE.npy,metro_station,metro_station,metro_station-vienna-86-2345,metro_station-vienna-86-2345-aAS.npy,metro_station,street_pedestrian
tram-barcelona-179-5556-aAE.npy,tram,tram,tram-barcelona-179-5556,tram-barcelona-179-5556-aAS.npy,tram,metro_station
tram-stockholm-198-5959-aAE.npy,tram,tram,tram-stockholm-198-5959,tram-stockholm-198-5959-aAS.npy,tram,bus
street_pedestrian-milan-1205-44920-aAE.npy,street_pedestrian,street_pedestrian,street_pedestrian-milan-1205-44920,street_pedestrian-milan-1205-44920-aAS.npy,street_pedestrian,metro_station
shopping_mall-paris-134-4050-aAE.npy,shopping_mall,street_pedestrian,shopping_mall-paris-134-4050,shopping_mall-paris-134-4050-aAS.npy,shopping_mall,airport
bus-lisbon-1106-43861-aAE.npy,bus,bus,bus-lisbon-1106-43861,bus-lisbon-1106-43861-aAS.npy,bus,tram
public_square-lyon-1208-45737-aAE.npy,public_square,public_square,public_square-lyon-1208-45737,public_square-lyon-1208-45737-aAS.npy,public_square,street_traffic
metro-stockholm-57-1708-aAE.npy,metro,tram,metro-stockholm-57-1708,metro-stockholm-57-1708-aAS.npy,metro,metro
public_square-london-115-3342-aAE.npy,public_square,public_square,public_square-london-115-3342,public_square-london-115-3342-aAS.npy,public_square,street_pedestrian
metro-paris-52-1541-aAE.npy,metro,metro_station,metro-paris-52-1541,metro-paris-52-1541-aAS.npy,metro,metro
public_square-paris-118-3463-aAE.npy,public_square,public_square,public_square-paris-118-3463,public_square-paris-118-3463-aAS.npy,public_square,street_pedestrian
street_pedestrian-lyon-1162-44399-aAE.npy,street_pedestrian,airport,street_pedestrian-lyon-1162-44399,street_pedestrian-lyon-1162-44399-aAS.npy,street_pedestrian,street_pedestrian
tram-london-186-5770-aAE.npy,tram,bus,tram-london-186-5770,tram-london-186-5770-aAS.npy,tram,metro
shopping_mall-helsinki-130-3907-aAE.npy,shopping_mall,shopping_mall,shopping_mall-helsinki-130-3907,shopping_mall-helsinki-130-3907-aAS.npy,shopping_mall,metro_station
shopping_mall-london-256-7719-aAE.npy,shopping_mall,airport,shopping_mall-london-256-7719,shopping_mall-london-256-7719-aAS.npy,shopping_mall,shopping_mall
street_pedestrian-vienna-267-8114-aAE.npy,street_pedestrian,airport,street_pedestrian-vienna-267-8114,street_pedestrian-vienna-267-8114-aAS.npy,street_pedestrian,street_pedestrian
airport-paris-9-397-aAE.npy,airport,airport,airport-paris-9-397,airport-paris-9-397-aAS.npy,airport,shopping_mall
street_pedestrian-lisbon-1174-45131-aAE.npy,street_pedestrian,street_pedestrian,street_pedestrian-lisbon-1174-45131,street_pedestrian-lisbon-1174-45131-aAS.npy,street_pedestrian,airport
public_square-london-115-3366-aAE.npy,public_square,public_square,public_square-london-115-3366,public_square-london-115-3366-aAS.npy,public_square,street_pedestrian
public_square-lyon-1056-40210-aAE.npy,public_square,public_square,public_square-lyon-1056-40210,public_square-lyon-1056-40210-aAS.npy,public_square,street_pedestrian
tram-lisbon-1100-43401-aAE.npy,tram,metro,tram-lisbon-1100-43401,tram-lisbon-1100-43401-aAS.npy,tram,tram
bus-lyon-1177-45521-aAE.npy,bus,bus,bus-lyon-1177-45521,bus-lyon-1177-45521-aAS.npy,bus,tram
bus-lyon-1159-42892-aAE.npy,bus,bus,bus-lyon-1159-42892,bus-lyon-1159-42892-aAS.npy,bus,tram
shopping_mall-helsinki-129-3847-aAE.npy,shopping_mall,shopping_mall,shopping_mall-helsinki-129-3847,shopping_mall-helsinki-129-3847-aAS.npy,shopping_mall,street_pedestrian
street_pedestrian-prague-1085-42638-aAE.npy,street_pedestrian,public_square,street_pedestrian-prague-1085-42638,street_pedestrian-prague-1085-42638-aAS.npy,street_pedestrian,street_pedestrian
street_pedestrian-paris-264-8011-aAE.npy,street_pedestrian,street_pedestrian,street_pedestrian-paris-264-8011,street_pedestrian-paris-264-8011-aAS.npy,street_pedestrian,airport
metro_station-london-234-7005-aAE.npy,metro_station,metro_station,metro_station-london-234-7005,metro_station-london-234-7005-aAS.npy,metro_station,airport
shopping_mall-london-131-3955-aAE.npy,shopping_mall,airport,shopping_mall-london-131-3955,shopping_mall-london-131-3955-aAS.npy,shopping_mall,street_pedestrian
tram-helsinki-184-5738-aAE.npy,tram,metro,tram-helsinki-184-5738,tram-helsinki-184-5738-aAS.npy,tram,tram
metro-stockholm-57-1702-aAE.npy,metro,bus,metro-stockholm-57-1702,metro-stockholm-57-1702-aAS.npy,metro,metro
metro-london-46-1419-aAE.npy,metro,metro,metro-london-46-1419,metro-london-46-1419-aAS.npy,metro,tram
shopping_mall-lisbon-1002-42636-aAE.npy,shopping_mall,shopping_mall,shopping_mall-lisbon-1002-42636,shopping_mall-lisbon-1002-42636-aAS.npy,shopping_mall,metro_station
shopping_mall-lisbon-1002-42623-aAE.npy,shopping_mall,shopping_mall,shopping_mall-lisbon-1002-42623,shopping_mall-lisbon-1002-42623-aAS.npy,shopping_mall,airport
airport-stockholm-10-430-aAE.npy,airport,street_pedestrian,airport-stockholm-10-430,airport-stockholm-10-430-aAS.npy,airport,airport
street_pedestrian-barcelona-145-4372-aAE.npy,street_pedestrian,public_square,street_pedestrian-barcelona-145-4372,street_pedestrian-barcelona-145-4372-aAS.npy,street_pedestrian,street_pedestrian
metro_station-stockholm-239-7083-aAE.npy,metro_station,metro,metro_station-stockholm-239-7083,metro_station-stockholm-239-7083-aAS.npy,metro_station,metro_station
metro-stockholm-56-1645-aAE.npy,metro,metro,metro-stockholm-56-1645,metro-stockholm-56-1645-aAS.npy,metro,tram
metro_station-stockholm-239-7082-aAE.npy,metro_station,airport,metro_station-stockholm-239-7082,metro_station-stockholm-239-7082-aAS.npy,metro_station,metro_station
public_square-stockholm-119-3508-aAE.npy,public_square,street_pedestrian,public_square-stockholm-119-3508,public_square-stockholm-119-3508-aAS.npy,public_square,street_traffic
metro_station-paris-236-7042-aAE.npy,metro_station,shopping_mall,metro_station-paris-236-7042,metro_station-paris-236-7042-aAS.npy,metro_station,metro_station
metro_station-vienna-86-2328-aAE.npy,metro_station,metro_station,metro_station-vienna-86-2328,metro_station-vienna-86-2328-aAS.npy,metro_station,tram
bus-lisbon-1226-44601-aAE.npy,bus,tram,bus-lisbon-1226-44601,bus-lisbon-1226-44601-aAS.npy,bus,bus
airport-barcelona-1-51-aAE.npy,airport,airport,airport-barcelona-1-51,airport-barcelona-1-51-aAS.npy,airport,street_pedestrian
street_pedestrian-london-149-4517-aAE.npy,street_pedestrian,public_square,street_pedestrian-london-149-4517,street_pedestrian-london-149-4517-aAS.npy,street_pedestrian,street_pedestrian
metro-vienna-58-1746-aAE.npy,metro,bus,metro-vienna-58-1746,metro-vienna-58-1746-aAS.npy,metro,metro
airport-london-6-267-aAE.npy,airport,public_square,airport-london-6-267,airport-london-6-267-aAS.npy,airport,street_pedestrian
metro-prague-1026-40088-aAE.npy,metro,tram,metro-prague-1026-40088,metro-prague-1026-40088-aAS.npy,metro,metro
tram-helsinki-182-5659-aAE.npy,tram,metro,tram-helsinki-182-5659,tram-helsinki-182-5659-aAS.npy,tram,tram
metro_station-vienna-240-7147-aAE.npy,metro_station,airport,metro_station-vienna-240-7147,metro_station-vienna-240-7147-aAS.npy,metro_station,metro_station
airport-barcelona-2-99-aAE.npy,airport,public_square,airport-barcelona-2-99,airport-barcelona-2-99-aAS.npy,airport,street_pedestrian
metro_station-helsinki-232-6977-aAE.npy,metro_station,bus,metro_station-helsinki-232-6977,metro_station-helsinki-232-6977-aAS.npy,metro_station,street_traffic
shopping_mall-vienna-139-4240-aAE.npy,shopping_mall,airport,shopping_mall-vienna-139-4240,shopping_mall-vienna-139-4240-aAS.npy,shopping_mall,shopping_mall
public_square-paris-116-3387-aAE.npy,public_square,public_square,public_square-paris-116-3387,public_square-paris-116-3387-aAS.npy,public_square,street_pedestrian
metro-milan-1142-41516-aAE.npy,metro,metro,metro-milan-1142-41516,metro-milan-1142-41516-aAS.npy,metro,metro_station
metro_station-prague-1019-43831-aAE.npy,metro_station,airport,metro_station-prague-1019-43831,metro_station-prague-1019-43831-aAS.npy,metro_station,metro_station
metro_station-prague-1118-42429-aAE.npy,metro_station,bus,metro_station-prague-1118-42429,metro_station-prague-1118-42429-aAS.npy,metro_station,metro
street_pedestrian-paris-265-8050-aAE.npy,street_pedestrian,street_pedestrian,street_pedestrian-paris-265-8050,street_pedestrian-paris-265-8050-aAS.npy,street_pedestrian,airport
bus-paris-29-959-aAE.npy,bus,tram,bus-paris-29-959,bus-paris-29-959-aAS.npy,bus,metro
street_traffic-stockholm-273-8313-aAE.npy,street_traffic,public_square,street_traffic-stockholm-273-8313,street_traffic-stockholm-273-8313-aAS.npy,street_traffic,street_traffic
street_pedestrian-lisbon-1098-43711-aAE.npy,street_pedestrian,street_pedestrian,street_pedestrian-lisbon-1098-43711,street_pedestrian-lisbon-1098-43711-aAS.npy,street_pedestrian,airport
metro-london-223-6771-aAE.npy,metro,metro,metro-london-223-6771,metro-london-223-6771-aAS.npy,metro,bus
shopping_mall-stockholm-136-4106-aAE.npy,shopping_mall,airport,shopping_mall-stockholm-136-4106,shopping_mall-stockholm-136-4106-aAS.npy,shopping_mall,metro_station
metro-barcelona-42-1276-aAE.npy,metro,tram,metro-barcelona-42-1276,metro-barcelona-42-1276-aAS.npy,metro,metro
metro_station-lisbon-1020-42713-aAE.npy,metro_station,airport,metro_station-lisbon-1020-42713,metro_station-lisbon-1020-42713-aAS.npy,metro_station,metro_station
airport-london-6-306-aAE.npy,airport,airport,airport-london-6-306,airport-london-6-306-aAS.npy,airport,street_pedestrian
street_pedestrian-barcelona-261-7912-aAE.npy,street_pedestrian,metro_station,street_pedestrian-barcelona-261-7912,street_pedestrian-barcelona-261-7912-aAS.npy,street_pedestrian,street_pedestrian
airport-helsinki-3-150-aAE.npy,airport,street_pedestrian,airport-helsinki-3-150,airport-helsinki-3-150-aAS.npy,airport,airport
street_pedestrian-london-263-7967-aAE.npy,street_pedestrian,airport,street_pedestrian-london-263-7967,street_pedestrian-london-263-7967-aAS.npy,street_pedestrian,street_pedestrian
metro-lyon-1082-42282-aAE.npy,metro,metro,metro-lyon-1082-42282,metro-lyon-1082-42282-aAS.npy,metro,metro_station
airport-lyon-1041-41216-aAE.npy,airport,airport,airport-lyon-1041-41216,airport-lyon-1041-41216-aAS.npy,airport,metro_station
tram-milan-1065-40094-aAE.npy,tram,metro_station,tram-milan-1065-40094,tram-milan-1065-40094-aAS.npy,tram,metro
shopping_mall-paris-134-4036-aAE.npy,shopping_mall,public_square,shopping_mall-paris-134-4036,shopping_mall-paris-134-4036-aAS.npy,shopping_mall,street_pedestrian
public_square-lyon-1024-43540-aAE.npy,public_square,public_square,public_square-lyon-1024-43540,public_square-lyon-1024-43540-aAS.npy,public_square,park
shopping_mall-milan-1183-45567-aAE.npy,shopping_mall,airport,shopping_mall-milan-1183-45567,shopping_mall-milan-1183-45567-aAS.npy,shopping_mall,shopping_mall
shopping_mall-vienna-259-7870-aAE.npy,shopping_mall,airport,shopping_mall-vienna-259-7870,shopping_mall-vienna-259-7870-aAS.npy,shopping_mall,street_pedestrian
public_square-stockholm-119-3483-aAE.npy,public_square,street_traffic,public_square-stockholm-119-3483,public_square-stockholm-119-3483-aAS.npy,public_square,public_square
metro_station-vienna-88-2421-aAE.npy,metro_station,street_pedestrian,metro_station-vienna-88-2421,metro_station-vienna-88-2421-aAS.npy,metro_station,metro_station
metro-lyon-1064-42173-aAE.npy,metro,bus,metro-lyon-1064-42173,metro-lyon-1064-42173-aAS.npy,metro,tram
street_pedestrian-prague-1037-42740-aAE.npy,street_pedestrian,shopping_mall,street_pedestrian-prague-1037-42740,street_pedestrian-prague-1037-42740-aAS.npy,street_pedestrian,street_pedestrian
public_square-paris-118-3475-aAE.npy,public_square,public_square,public_square-paris-118-3475,public_square-paris-118-3475-aAS.npy,public_square,street_pedestrian
tram-lyon-1103-41495-aAE.npy,tram,tram,tram-lyon-1103-41495,tram-lyon-1103-41495-aAS.npy,tram,bus
metro_station-lisbon-1007-42145-aAE.npy,metro_station,metro_station,metro_station-lisbon-1007-42145,metro_station-lisbon-1007-42145-aAS.npy,metro_station,street_pedestrian
metro-vienna-58-1718-aAE.npy,metro,bus,metro-vienna-58-1718,metro-vienna-58-1718-aAS.npy,metro,metro
airport-paris-206-6259-aAE.npy,airport,airport,airport-paris-206-6259,airport-paris-206-6259-aAS.npy,airport,metro_station
street_traffic-paris-272-8279-aAE.npy,street_traffic,street_traffic,street_traffic-paris-272-8279,street_traffic-paris-272-8279-aAS.npy,street_traffic,public_square
public_square-milan-1074-40688-aAE.npy,public_square,public_square,public_square-milan-1074-40688,public_square-milan-1074-40688-aAS.npy,public_square,street_pedestrian
shopping_mall-prague-1031-40304-aAE.npy,shopping_mall,metro_station,shopping_mall-prague-1031-40304,shopping_mall-prague-1031-40304-aAS.npy,shopping_mall,shopping_mall
street_pedestrian-lyon-1047-42052-aAE.npy,street_pedestrian,public_square,street_pedestrian-lyon-1047-42052,street_pedestrian-lyon-1047-42052-aAS.npy,street_pedestrian,street_pedestrian
metro_station-milan-1117-43104-aAE.npy,metro_station,shopping_mall,metro_station-milan-1117-43104,metro_station-milan-1117-43104-aAS.npy,metro_station,airport
shopping_mall-vienna-139-4221-aAE.npy,shopping_mall,shopping_mall,shopping_mall-vienna-139-4221,shopping_mall-vienna-139-4221-aAS.npy,shopping_mall,street_pedestrian
metro_station-lyon-1010-41728-aAE.npy,metro_station,airport,metro_station-lyon-1010-41728,metro_station-lyon-1010-41728-aAS.npy,metro_station,shopping_mall
metro-helsinki-222-6703-aAE.npy,metro,bus,metro-helsinki-222-6703,metro-helsinki-222-6703-aAS.npy,metro,metro
metro-paris-52-1552-aAE.npy,metro,metro_station,metro-paris-52-1552,metro-paris-52-1552-aAS.npy,metro,metro
park-prague-1038-40071-aAE.npy,park,public_square,park-prague-1038-40071,park-prague-1038-40071-aAS.npy,park,park
metro-stockholm-56-1655-aAE.npy,metro,metro,metro-stockholm-56-1655,metro-stockholm-56-1655-aAS.npy,metro,tram
tram-milan-1158-43588-aAE.npy,tram,tram,tram-milan-1158-43588,tram-milan-1158-43588-aAS.npy,tram,metro
public_square-vienna-122-3611-aAE.npy,public_square,public_square,public_square-vienna-122-3611,public_square-vienna-122-3611-aAS.npy,public_square,street_pedestrian
street_pedestrian-stockholm-157-4775-aAE.npy,street_pedestrian,airport,street_pedestrian-stockholm-157-4775,street_pedestrian-stockholm-157-4775-aAS.npy,street_pedestrian,street_pedestrian
bus-stockholm-218-6573-aAE.npy,bus,metro,bus-stockholm-218-6573,bus-stockholm-218-6573-aAS.npy,bus,bus
tram-stockholm-199-5993-aAE.npy,tram,metro,tram-stockholm-199-5993,tram-stockholm-199-5993-aAS.npy,tram,bus
metro-paris-54-1595-aAE.npy,metro,bus,metro-paris-54-1595,metro-paris-54-1595-aAS.npy,metro,tram
metro_station-lisbon-1007-43165-aAE.npy,metro_station,metro,metro_station-lisbon-1007-43165,metro_station-lisbon-1007-43165-aAS.npy,metro_station,metro_station
metro_station-vienna-86-2322-aAE.npy,metro_station,metro_station,metro_station-vienna-86-2322,metro_station-vienna-86-2322-aAS.npy,metro_station,airport
street_pedestrian-barcelona-142-4307-aAE.npy,street_pedestrian,shopping_mall,street_pedestrian-barcelona-142-4307,street_pedestrian-barcelona-142-4307-aAS.npy,street_pedestrian,street_pedestrian
street_pedestrian-barcelona-261-7907-aAE.npy,street_pedestrian,public_square,street_pedestrian-barcelona-261-7907,street_pedestrian-barcelona-261-7907-aAS.npy,street_pedestrian,street_pedestrian
bus-london-22-843-aAE.npy,bus,metro,bus-london-22-843,bus-london-22-843-aAS.npy,bus,tram
tram-lisbon-1200-45287-aAE.npy,tram,tram,tram-lisbon-1200-45287,tram-lisbon-1200-45287-aAS.npy,tram,metro
public_square-stockholm-252-7543-aAE.npy,public_square,street_pedestrian,public_square-stockholm-252-7543,public_square-stockholm-252-7543-aAS.npy,public_square,airport
airport-london-205-6203-aAE.npy,airport,airport,airport-london-205-6203,airport-london-205-6203-aAS.npy,airport,street_pedestrian
metro-lisbon-1121-42987-aAE.npy,metro,metro_station,metro-lisbon-1121-42987,metro-lisbon-1121-42987-aAS.npy,metro,metro
metro_station-milan-1187-45508-aAE.npy,metro_station,metro,metro_station-milan-1187-45508,metro_station-milan-1187-45508-aAS.npy,metro_station,bus
street_pedestrian-milan-1096-42039-aAE.npy,street_pedestrian,shopping_mall,street_pedestrian-milan-1096-42039,street_pedestrian-milan-1096-42039-aAS.npy,street_pedestrian,street_pedestrian
metro-barcelona-41-1259-aAE.npy,metro,bus,metro-barcelona-41-1259,metro-barcelona-41-1259-aAS.npy,metro,metro
street_pedestrian-helsinki-147-4430-aAE.npy,street_pedestrian,street_pedestrian,street_pedestrian-helsinki-147-4430,street_pedestrian-helsinki-147-4430-aAS.npy,street_pedestrian,airport
airport-paris-7-348-aAE.npy,airport,shopping_mall,airport-paris-7-348,airport-paris-7-348-aAS.npy,airport,airport
tram-lisbon-1100-42237-aAE.npy,tram,metro,tram-lisbon-1100-42237,tram-lisbon-1100-42237-aAS.npy,tram,bus
shopping_mall-stockholm-258-7838-aAE.npy,shopping_mall,shopping_mall,shopping_mall-stockholm-258-7838,shopping_mall-stockholm-258-7838-aAS.npy,shopping_mall,metro_station
public_square-london-114-3312-aAE.npy,public_square,airport,public_square-london-114-3312,public_square-london-114-3312-aAS.npy,public_square,street_pedestrian
street_traffic-stockholm-173-5326-aAE.npy,street_traffic,street_traffic,street_traffic-stockholm-173-5326,street_traffic-stockholm-173-5326-aAS.npy,street_traffic,public_square
bus-prague-1120-43520-aAE.npy,bus,bus,bus-prague-1120-43520,bus-prague-1120-43520-aAS.npy,bus,metro
bus-lyon-1124-43137-aAE.npy,bus,metro,bus-lyon-1124-43137,bus-lyon-1124-43137-aAS.npy,bus,bus
tram-vienna-200-6021-aAE.npy,tram,metro,tram-vienna-200-6021,tram-vienna-200-6021-aAS.npy,tram,tram
street_pedestrian-barcelona-260-7886-aAE.npy,street_pedestrian,airport,street_pedestrian-barcelona-260-7886,street_pedestrian-barcelona-260-7886-aAS.npy,street_pedestrian,shopping_mall
metro_station-vienna-240-7128-aAE.npy,metro_station,metro,metro_station-vienna-240-7128,metro_station-vienna-240-7128-aAS.npy,metro_station,metro_station
metro-london-48-1494-aAE.npy,metro,metro,metro-london-48-1494,metro-london-48-1494-aAS.npy,metro,tram
public_square-lyon-1056-43077-aAE.npy,public_square,public_square,public_square-lyon-1056-43077,public_square-lyon-1056-43077-aAS.npy,public_square,street_pedestrian
street_pedestrian-helsinki-148-4476-aAE.npy,street_pedestrian,public_square,street_pedestrian-helsinki-148-4476,street_pedestrian-helsinki-148-4476-aAS.npy,street_pedestrian,street_pedestrian
tram-stockholm-283-8557-aAE.npy,tram,bus,tram-stockholm-283-8557,tram-stockholm-283-8557-aAS.npy,tram,tram
tram-prague-1161-41755-aAE.npy,tram,tram,tram-prague-1161-41755,tram-prague-1161-41755-aAS.npy,tram,metro
street_pedestrian-lisbon-1098-43300-aAE.npy,street_pedestrian,shopping_mall,street_pedestrian-lisbon-1098-43300,street_pedestrian-lisbon-1098-43300-aAS.npy,street_pedestrian,airport
street_pedestrian-lyon-1047-43224-aAE.npy,street_pedestrian,airport,street_pedestrian-lyon-1047-43224,street_pedestrian-lyon-1047-43224-aAS.npy,street_pedestrian,street_pedestrian
street_pedestrian-milan-1005-41239-aAE.npy,street_pedestrian,public_square,street_pedestrian-milan-1005-41239,street_pedestrian-milan-1005-41239-aAS.npy,street_pedestrian,street_pedestrian
public_square-milan-1074-41678-aAE.npy,public_square,public_square,public_square-milan-1074-41678,public_square-milan-1074-41678-aAS.npy,public_square,street_pedestrian
metro-vienna-60-1817-aAE.npy,metro,bus,metro-vienna-60-1817,metro-vienna-60-1817-aAS.npy,metro,metro
tram-lisbon-1131-40493-aAE.npy,tram,tram,tram-lisbon-1131-40493,tram-lisbon-1131-40493-aAS.npy,tram,bus
street_pedestrian-helsinki-147-4461-aAE.npy,street_pedestrian,metro_station,street_pedestrian-helsinki-147-4461,street_pedestrian-helsinki-147-4461-aAS.npy,street_pedestrian,shopping_mall
metro_station-prague-1170-44500-aAE.npy,metro_station,airport,metro_station-prague-1170-44500,metro_station-prague-1170-44500-aAS.npy,metro_station,metro_station
metro_station-stockholm-84-2265-aAE.npy,metro_station,airport,metro_station-stockholm-84-2265,metro_station-stockholm-84-2265-aAS.npy,metro_station,shopping_mall
street_pedestrian-london-150-4565-aAE.npy,street_pedestrian,street_pedestrian,street_pedestrian-london-150-4565,street_pedestrian-london-150-4565-aAS.npy,street_pedestrian,public_square
street_traffic-paris-171-5242-aAE.npy,street_traffic,public_square,street_traffic-paris-171-5242,street_traffic-paris-171-5242-aAS.npy,street_traffic,street_traffic
airport-lyon-1169-44283-aAE.npy,airport,airport,airport-lyon-1169-44283,airport-lyon-1169-44283-aAS.npy,airport,street_pedestrian
metro_station-vienna-86-2332-aAE.npy,metro_station,metro_station,metro_station-vienna-86-2332,metro_station-vienna-86-2332-aAS.npy,metro_station,airport
tram-london-279-8472-aAE.npy,tram,tram,tram-london-279-8472,tram-london-279-8472-aAS.npy,tram,metro
public_square-prague-1152-40549-aAE.npy,public_square,airport,public_square-prague-1152-40549,public_square-prague-1152-40549-aAS.npy,public_square,street_pedestrian
street_traffic-london-270-8216-aAE.npy,street_traffic,street_traffic,street_traffic-london-270-8216,street_traffic-london-270-8216-aAS.npy,street_traffic,public_square
bus-lisbon-1123-42544-aAE.npy,bus,metro_station,bus-lisbon-1123-42544,bus-lisbon-1123-42544-aAS.npy,bus,metro
airport-milan-1172-44126-aAE.npy,airport,airport,airport-milan-1172-44126,airport-milan-1172-44126-aAS.npy,airport,shopping_mall
metro-helsinki-222-6764-aAE.npy,metro,bus,metro-helsinki-222-6764,metro-helsinki-222-6764-aAS.npy,metro,metro
airport-helsinki-204-6138-aAE.npy,airport,street_pedestrian,airport-helsinki-204-6138,airport-helsinki-204-6138-aAS.npy,airport,airport
public_square-prague-1027-43344-aAE.npy,public_square,bus,public_square-prague-1027-43344,public_square-prague-1027-43344-aAS.npy,public_square,metro
airport-lisbon-1114-40411-aAE.npy,airport,airport,airport-lisbon-1114-40411,airport-lisbon-1114-40411-aAS.npy,airport,street_pedestrian
street_traffic-prague-1006-44030-aAE.npy,street_traffic,bus,street_traffic-prague-1006-44030,street_traffic-prague-1006-44030-aAS.npy,street_traffic,street_traffic
metro_station-london-76-2106-aAE.npy,metro_station,metro_station,metro_station-london-76-2106,metro_station-london-76-2106-aAS.npy,metro_station,street_pedestrian
tram-milan-1222-44558-aAE.npy,tram,metro,tram-milan-1222-44558,tram-milan-1222-44558-aAS.npy,tram,tram
airport-prague-1015-40787-aAE.npy,airport,street_pedestrian,airport-prague-1015-40787,airport-prague-1015-40787-aAS.npy,airport,airport
