base_filename,true_label,ae_predicted,as_predicted,ae_correct,as_correct
shopping_mall-london-256-7719,shopping_mall,airport,shopping_mall,False,True
shopping_mall-london-256-7728,shopping_mall,airport,shopping_mall,False,True
shopping_mall-london-256-7729,shopping_mall,airport,shopping_mall,False,True
shopping_mall-london-256-7733,shopping_mall,airport,shopping_mall,False,True
shopping_mall-london-256-7755,shopping_mall,metro_station,shopping_mall,False,True
shopping_mall-london-256-7758,shopping_mall,airport,shopping_mall,False,True
shopping_mall-london-256-7770,shopping_mall,metro_station,shopping_mall,False,True
shopping_mall-lyon-1043-42837,shopping_mall,airport,shopping_mall,False,True
shopping_mall-lyon-1066-40395,shopping_mall,airport,shopping_mall,False,True
shopping_mall-lyon-1066-41099,shopping_mall,airport,shopping_mall,False,True
shopping_mall-lyon-1066-42164,shopping_mall,airport,shopping_mall,False,True
shopping_mall-lyon-1066-43835,shopping_mall,airport,shopping_mall,False,True
shopping_mall-lyon-1196-44888,shopping_mall,airport,shopping_mall,False,True
shopping_mall-lyon-1196-45621,shopping_mall,airport,shopping_mall,False,True
shopping_mall-milan-1084-40312,shopping_mall,airport,shopping_mall,False,True
shopping_mall-milan-1084-40845,shopping_mall,airport,shopping_mall,False,True
shopping_mall-milan-1084-42167,shopping_mall,airport,shopping_mall,False,True
shopping_mall-milan-1183-45567,shopping_mall,airport,shopping_mall,False,True
shopping_mall-paris-132-3967,shopping_mall,airport,shopping_mall,False,True
shopping_mall-paris-132-3968,shopping_mall,airport,shopping_mall,False,True
shopping_mall-paris-133-4001,shopping_mall,airport,shopping_mall,False,True
shopping_mall-paris-133-4019,shopping_mall,airport,shopping_mall,False,True
shopping_mall-paris-134-4043,shopping_mall,airport,shopping_mall,False,True
shopping_mall-paris-257-7782,shopping_mall,airport,shopping_mall,False,True
shopping_mall-paris-257-7784,shopping_mall,airport,shopping_mall,False,True
shopping_mall-paris-257-7804,shopping_mall,airport,shopping_mall,False,True
shopping_mall-paris-257-7805,shopping_mall,airport,shopping_mall,False,True
shopping_mall-paris-257-7809,shopping_mall,airport,shopping_mall,False,True
shopping_mall-prague-1009-40930,shopping_mall,metro_station,shopping_mall,False,True
shopping_mall-prague-1009-41691,shopping_mall,metro_station,shopping_mall,False,True
shopping_mall-prague-1009-43429,shopping_mall,metro_station,shopping_mall,False,True
shopping_mall-prague-1031-40056,shopping_mall,metro_station,shopping_mall,False,True
shopping_mall-prague-1031-40304,shopping_mall,metro_station,shopping_mall,False,True
shopping_mall-prague-1031-41010,shopping_mall,metro_station,shopping_mall,False,True
shopping_mall-prague-1031-41125,shopping_mall,metro_station,shopping_mall,False,True
shopping_mall-prague-1031-42692,shopping_mall,airport,shopping_mall,False,True
shopping_mall-prague-1031-43107,shopping_mall,airport,shopping_mall,False,True
shopping_mall-prague-1031-43722,shopping_mall,airport,shopping_mall,False,True
shopping_mall-prague-1031-43971,shopping_mall,airport,shopping_mall,False,True
shopping_mall-prague-1219-44728,shopping_mall,airport,shopping_mall,False,True
shopping_mall-prague-1219-45097,shopping_mall,airport,shopping_mall,False,True
shopping_mall-prague-1219-45209,shopping_mall,airport,shopping_mall,False,True
shopping_mall-prague-1219-45375,shopping_mall,airport,shopping_mall,False,True
shopping_mall-prague-1219-45378,shopping_mall,airport,shopping_mall,False,True
shopping_mall-prague-1219-45410,shopping_mall,airport,shopping_mall,False,True
shopping_mall-prague-1219-45503,shopping_mall,airport,shopping_mall,False,True
shopping_mall-stockholm-136-4121,shopping_mall,airport,shopping_mall,False,True
shopping_mall-stockholm-136-4123,shopping_mall,airport,shopping_mall,False,True
shopping_mall-stockholm-136-4131,shopping_mall,airport,shopping_mall,False,True
shopping_mall-stockholm-137-4151,shopping_mall,airport,shopping_mall,False,True
shopping_mall-stockholm-137-4156,shopping_mall,airport,shopping_mall,False,True
shopping_mall-stockholm-137-4160,shopping_mall,airport,shopping_mall,False,True
shopping_mall-stockholm-258-7819,shopping_mall,street_pedestrian,shopping_mall,False,True
shopping_mall-stockholm-258-7829,shopping_mall,street_pedestrian,shopping_mall,False,True
shopping_mall-vienna-138-4177,shopping_mall,airport,shopping_mall,False,True
shopping_mall-vienna-138-4181,shopping_mall,airport,shopping_mall,False,True
shopping_mall-vienna-139-4240,shopping_mall,airport,shopping_mall,False,True
shopping_mall-vienna-259-7874,shopping_mall,street_pedestrian,shopping_mall,False,True
shopping_mall-vienna-259-7875,shopping_mall,airport,shopping_mall,False,True
street_pedestrian-barcelona-141-4287,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-barcelona-142-4305,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-barcelona-142-4307,street_pedestrian,shopping_mall,street_pedestrian,False,True
street_pedestrian-barcelona-142-4308,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-barcelona-142-4322,street_pedestrian,shopping_mall,street_pedestrian,False,True
street_pedestrian-barcelona-143-4334,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-barcelona-145-4369,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-barcelona-145-4372,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-barcelona-145-4374,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-barcelona-145-4376,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-barcelona-260-7887,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-barcelona-261-7907,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-barcelona-261-7911,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-barcelona-261-7912,street_pedestrian,metro_station,street_pedestrian,False,True
street_pedestrian-barcelona-261-7925,street_pedestrian,shopping_mall,street_pedestrian,False,True
street_pedestrian-helsinki-146-4392,street_pedestrian,shopping_mall,street_pedestrian,False,True
street_pedestrian-helsinki-146-4412,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-helsinki-146-4420,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-helsinki-146-4422,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-helsinki-147-4427,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-helsinki-147-4432,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-helsinki-147-4458,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-helsinki-148-4464,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-helsinki-148-4469,street_pedestrian,park,street_pedestrian,False,True
street_pedestrian-helsinki-148-4475,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-helsinki-148-4476,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-helsinki-148-4483,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-helsinki-148-4486,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-helsinki-148-4494,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-helsinki-262-7927,street_pedestrian,shopping_mall,street_pedestrian,False,True
street_pedestrian-lisbon-1004-43024,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-lisbon-1098-41902,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-lisbon-1098-41925,street_pedestrian,shopping_mall,street_pedestrian,False,True
street_pedestrian-lisbon-1098-42261,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-lisbon-1098-42704,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-lisbon-1099-40523,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-lisbon-1099-40926,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-lisbon-1099-41591,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-lisbon-1099-42250,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-lisbon-1099-43338,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-lisbon-1174-44260,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-lisbon-1174-44367,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-lisbon-1174-44665,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-lisbon-1174-45511,street_pedestrian,metro_station,street_pedestrian,False,True
street_pedestrian-lisbon-1174-45739,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-london-149-4499,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-london-149-4501,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-london-149-4506,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-london-149-4508,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-london-149-4511,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-london-149-4512,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-london-149-4517,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-london-149-4524,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-london-149-4525,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-london-149-4528,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-london-149-4531,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-london-149-4533,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-london-150-4535,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-london-150-4541,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-london-150-4553,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-london-150-4558,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-london-151-4587,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-london-263-7967,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-london-263-7973,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-london-263-7989,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-lyon-1047-40853,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-lyon-1047-41650,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-lyon-1047-42052,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-lyon-1047-42214,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-lyon-1047-42521,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-lyon-1047-42628,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-lyon-1047-43198,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-lyon-1047-43224,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-lyon-1047-43302,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-lyon-1047-43996,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-lyon-1047-44078,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-lyon-1072-40691,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-lyon-1162-44194,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-lyon-1162-44399,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-lyon-1162-44579,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-lyon-1162-44621,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-lyon-1162-45438,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-milan-1005-41239,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-milan-1005-41363,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-milan-1005-41969,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-milan-1005-43673,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-milan-1080-40565,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-milan-1080-42107,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-milan-1080-43411,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-milan-1080-43498,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-milan-1096-42039,street_pedestrian,shopping_mall,street_pedestrian,False,True
street_pedestrian-milan-1165-44660,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-paris-264-8029,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-paris-265-8042,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-prague-1037-41296,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-prague-1037-42740,street_pedestrian,shopping_mall,street_pedestrian,False,True
street_pedestrian-prague-1037-42972,street_pedestrian,shopping_mall,street_pedestrian,False,True
street_pedestrian-prague-1051-40272,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-prague-1051-41335,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-prague-1051-43235,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-prague-1051-43251,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-prague-1051-43615,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-prague-1051-43622,street_pedestrian,shopping_mall,street_pedestrian,False,True
street_pedestrian-prague-1085-40630,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-prague-1085-42175,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-prague-1085-42638,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-prague-1203-44222,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-prague-1203-44804,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-prague-1203-45726,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-prague-1227-45094,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-prague-1227-45356,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-stockholm-155-4683,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-stockholm-155-4691,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-stockholm-155-4695,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-stockholm-155-4697,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-stockholm-155-4698,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-stockholm-155-4699,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-stockholm-155-4708,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-stockholm-155-4709,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-stockholm-155-4711,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-stockholm-155-4713,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-stockholm-155-4715,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-stockholm-156-4735,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-stockholm-156-4746,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-stockholm-157-4759,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-stockholm-157-4775,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-stockholm-157-4776,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-stockholm-266-8074,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-stockholm-266-8098,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-vienna-158-4794,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-vienna-158-4798,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-vienna-158-4818,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-vienna-158-4819,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-vienna-159-4841,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-vienna-159-4860,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-vienna-160-4865,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-vienna-160-4873,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-vienna-160-4875,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-vienna-160-4876,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-vienna-160-4881,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-vienna-160-4882,street_pedestrian,public_square,street_pedestrian,False,True
street_pedestrian-vienna-160-4888,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-vienna-160-4900,street_pedestrian,airport,street_pedestrian,False,True
street_pedestrian-vienna-267-8114,street_pedestrian,airport,street_pedestrian,False,True
street_traffic-helsinki-164-5010,street_traffic,bus,street_traffic,False,True
street_traffic-helsinki-166-5114,street_traffic,public_square,street_traffic,False,True
street_traffic-helsinki-269-8187,street_traffic,public_square,street_traffic,False,True
street_traffic-helsinki-269-8200,street_traffic,public_square,street_traffic,False,True
street_traffic-lisbon-1076-43662,street_traffic,park,street_traffic,False,True
street_traffic-london-167-5123,street_traffic,metro_station,street_traffic,False,True
street_traffic-london-167-5128,street_traffic,bus,street_traffic,False,True
street_traffic-london-168-5132,street_traffic,bus,street_traffic,False,True
street_traffic-london-168-5159,street_traffic,bus,street_traffic,False,True
street_traffic-london-169-5180,street_traffic,metro_station,street_traffic,False,True
street_traffic-london-270-8218,street_traffic,metro,street_traffic,False,True
street_traffic-london-270-8221,street_traffic,bus,street_traffic,False,True
street_traffic-london-270-8222,street_traffic,public_square,street_traffic,False,True
street_traffic-london-271-8249,street_traffic,metro_station,street_traffic,False,True
street_traffic-lyon-1029-40200,street_traffic,public_square,street_traffic,False,True
street_traffic-lyon-1110-43164,street_traffic,park,street_traffic,False,True
street_traffic-milan-1087-40737,street_traffic,park,street_traffic,False,True
street_traffic-milan-1097-41108,street_traffic,park,street_traffic,False,True
street_traffic-paris-171-5242,street_traffic,public_square,street_traffic,False,True
street_traffic-paris-171-5244,street_traffic,bus,street_traffic,False,True
street_traffic-paris-172-5278,street_traffic,public_square,street_traffic,False,True
street_traffic-paris-172-5299,street_traffic,park,street_traffic,False,True
street_traffic-prague-1006-41700,street_traffic,public_square,street_traffic,False,True
street_traffic-prague-1006-43449,street_traffic,park,street_traffic,False,True
street_traffic-prague-1006-44030,street_traffic,bus,street_traffic,False,True
street_traffic-stockholm-173-5303,street_traffic,public_square,street_traffic,False,True
street_traffic-stockholm-175-5383,street_traffic,public_square,street_traffic,False,True
street_traffic-stockholm-175-5385,street_traffic,public_square,street_traffic,False,True
street_traffic-stockholm-175-5396,street_traffic,metro_station,street_traffic,False,True
street_traffic-stockholm-273-8313,street_traffic,public_square,street_traffic,False,True
street_traffic-stockholm-273-8322,street_traffic,bus,street_traffic,False,True
street_traffic-stockholm-273-8323,street_traffic,public_square,street_traffic,False,True
tram-barcelona-179-5534,tram,metro,tram,False,True
tram-barcelona-179-5550,tram,metro,tram,False,True
tram-barcelona-179-5553,tram,metro_station,tram,False,True
tram-barcelona-179-5554,tram,metro,tram,False,True
tram-barcelona-180-5563,tram,bus,tram,False,True
tram-barcelona-180-5580,tram,bus,tram,False,True
tram-barcelona-180-5592,tram,metro,tram,False,True
tram-barcelona-180-5593,tram,bus,tram,False,True
tram-barcelona-275-8386,tram,metro,tram,False,True
tram-barcelona-275-8391,tram,metro,tram,False,True
tram-barcelona-275-8393,tram,metro,tram,False,True
tram-barcelona-275-8395,tram,bus,tram,False,True
tram-helsinki-182-5659,tram,metro,tram,False,True
tram-helsinki-183-5677,tram,metro_station,tram,False,True
tram-helsinki-183-5692,tram,bus,tram,False,True
tram-helsinki-183-5695,tram,bus,tram,False,True
tram-helsinki-183-5701,tram,metro,tram,False,True
tram-helsinki-183-5703,tram,metro,tram,False,True
tram-helsinki-184-5712,tram,metro_station,tram,False,True
tram-helsinki-184-5720,tram,metro,tram,False,True
tram-helsinki-184-5721,tram,metro,tram,False,True
tram-helsinki-184-5722,tram,bus,tram,False,True
tram-helsinki-184-5732,tram,metro,tram,False,True
tram-helsinki-184-5738,tram,metro,tram,False,True
tram-helsinki-276-8412,tram,bus,tram,False,True
tram-lisbon-1035-43353,tram,bus,tram,False,True
tram-lisbon-1046-43523,tram,metro,tram,False,True
tram-lisbon-1100-40171,tram,metro,tram,False,True
tram-lisbon-1100-41423,tram,metro,tram,False,True
tram-lisbon-1100-43401,tram,metro,tram,False,True
tram-london-185-5750,tram,metro,tram,False,True
tram-london-188-5806,tram,bus,tram,False,True
tram-london-189-5817,tram,metro,tram,False,True
tram-london-189-5823,tram,metro,tram,False,True
tram-london-190-5830,tram,metro,tram,False,True
tram-london-190-5836,tram,metro,tram,False,True
tram-london-278-8455,tram,metro,tram,False,True
tram-london-278-8469,tram,metro,tram,False,True
tram-london-279-8475,tram,bus,tram,False,True
tram-london-279-8476,tram,airport,tram,False,True
tram-london-279-8477,tram,metro,tram,False,True
tram-london-279-8486,tram,metro,tram,False,True
tram-london-279-8489,tram,metro,tram,False,True
tram-lyon-1103-40733,tram,metro,tram,False,True
tram-lyon-1103-41716,tram,metro,tram,False,True
tram-lyon-1112-43973,tram,metro,tram,False,True
tram-lyon-1216-44986,tram,bus,tram,False,True
tram-lyon-1225-45456,tram,metro,tram,False,True
tram-milan-1036-40559,tram,metro,tram,False,True
tram-milan-1036-42743,tram,metro,tram,False,True
tram-milan-1036-43582,tram,metro,tram,False,True
tram-milan-1048-41788,tram,metro,tram,False,True
tram-milan-1048-43480,tram,park,tram,False,True
tram-milan-1058-42871,tram,bus,tram,False,True
tram-milan-1065-43407,tram,bus,tram,False,True
tram-milan-1132-41888,tram,metro,tram,False,True
tram-milan-1134-40341,tram,metro,tram,False,True
tram-milan-1134-41334,tram,metro,tram,False,True
tram-milan-1134-42351,tram,metro,tram,False,True
tram-milan-1146-43572,tram,metro,tram,False,True
tram-milan-1158-43737,tram,metro,tram,False,True
tram-milan-1182-44596,tram,bus,tram,False,True
tram-milan-1182-44906,tram,metro_station,tram,False,True
tram-milan-1182-45383,tram,bus,tram,False,True
tram-milan-1182-45685,tram,metro,tram,False,True
tram-milan-1209-45314,tram,metro,tram,False,True
tram-milan-1222-44558,tram,metro,tram,False,True
tram-milan-1222-45592,tram,metro_station,tram,False,True
tram-paris-192-5860,tram,metro,tram,False,True
tram-paris-195-5893,tram,bus,tram,False,True
tram-paris-196-5924,tram,metro,tram,False,True
tram-paris-280-8496,tram,bus,tram,False,True
tram-paris-282-8539,tram,metro,tram,False,True
tram-prague-1042-42454,tram,metro,tram,False,True
tram-prague-1042-42881,tram,metro,tram,False,True
tram-prague-1088-40937,tram,bus,tram,False,True
tram-prague-1109-40196,tram,metro,tram,False,True
tram-prague-1109-41241,tram,metro,tram,False,True
tram-prague-1161-43834,tram,bus,tram,False,True
tram-prague-1184-44119,tram,bus,tram,False,True
tram-prague-1184-44604,tram,bus,tram,False,True
tram-prague-1189-44992,tram,bus,tram,False,True
tram-prague-1210-44352,tram,metro,tram,False,True
tram-prague-1210-44576,tram,metro,tram,False,True
tram-stockholm-197-5931,tram,bus,tram,False,True
tram-stockholm-197-5936,tram,bus,tram,False,True
tram-stockholm-197-5938,tram,metro,tram,False,True
tram-stockholm-197-5943,tram,bus,tram,False,True
tram-stockholm-283-8551,tram,bus,tram,False,True
tram-stockholm-283-8557,tram,bus,tram,False,True
tram-vienna-200-6016,tram,bus,tram,False,True
tram-vienna-200-6021,tram,metro,tram,False,True
tram-vienna-200-6027,tram,bus,tram,False,True
tram-vienna-200-6028,tram,park,tram,False,True
tram-vienna-200-6035,tram,bus,tram,False,True
tram-vienna-201-6054,tram,bus,tram,False,True
tram-vienna-201-6060,tram,bus,tram,False,True
tram-vienna-201-6064,tram,bus,tram,False,True
tram-vienna-201-6068,tram,bus,tram,False,True
tram-vienna-201-6070,tram,metro,tram,False,True
tram-vienna-201-6072,tram,bus,tram,False,True
tram-vienna-201-6075,tram,bus,tram,False,True
tram-vienna-201-6084,tram,bus,tram,False,True
tram-vienna-202-6114,tram,bus,tram,False,True
tram-vienna-285-8605,tram,bus,tram,False,True
tram-vienna-285-8624,tram,metro,tram,False,True
tram-vienna-285-8625,tram,metro,tram,False,True
tram-vienna-285-8628,tram,bus,tram,False,True
