base_filename,true_label,ae_predicted,as_predicted,ae_correct,as_correct
public_square-prague-1075-43336,public_square,public_square,street_pedestrian,True,False
public_square-prague-1111-40293,public_square,public_square,park,True,False
public_square-prague-1111-41309,public_square,public_square,street_traffic,True,False
public_square-prague-1111-42693,public_square,public_square,street_traffic,True,False
public_square-prague-1111-43361,public_square,public_square,park,True,False
public_square-prague-1152-40840,public_square,public_square,street_pedestrian,True,False
public_square-prague-1152-41128,public_square,public_square,street_pedestrian,True,False
public_square-prague-1152-41372,public_square,public_square,street_pedestrian,True,False
public_square-prague-1152-41860,public_square,public_square,street_pedestrian,True,False
public_square-prague-1152-42311,public_square,public_square,street_pedestrian,True,False
public_square-prague-1152-42445,public_square,public_square,street_pedestrian,True,False
public_square-prague-1152-43002,public_square,public_square,street_pedestrian,True,False
public_square-prague-1214-44516,public_square,public_square,street_pedestrian,True,False
public_square-prague-1214-44552,public_square,public_square,street_pedestrian,True,False
public_square-stockholm-119-3515,public_square,public_square,street_traffic,True,False
public_square-stockholm-121-3558,public_square,public_square,street_pedestrian,True,False
public_square-stockholm-121-3573,public_square,public_square,street_pedestrian,True,False
public_square-stockholm-121-3589,public_square,public_square,street_traffic,True,False
public_square-vienna-122-3600,public_square,public_square,street_pedestrian,True,False
public_square-vienna-122-3602,public_square,public_square,street_pedestrian,True,False
public_square-vienna-122-3607,public_square,public_square,street_pedestrian,True,False
public_square-vienna-122-3611,public_square,public_square,street_pedestrian,True,False
public_square-vienna-122-3612,public_square,public_square,park,True,False
public_square-vienna-122-3614,public_square,public_square,street_pedestrian,True,False
public_square-vienna-122-3616,public_square,public_square,street_pedestrian,True,False
public_square-vienna-122-3620,public_square,public_square,street_pedestrian,True,False
public_square-vienna-122-3621,public_square,public_square,street_pedestrian,True,False
public_square-vienna-122-3622,public_square,public_square,street_pedestrian,True,False
public_square-vienna-122-3625,public_square,public_square,street_pedestrian,True,False
public_square-vienna-122-3626,public_square,public_square,street_pedestrian,True,False
public_square-vienna-123-3629,public_square,public_square,street_pedestrian,True,False
public_square-vienna-123-3632,public_square,public_square,street_pedestrian,True,False
public_square-vienna-123-3633,public_square,public_square,street_pedestrian,True,False
public_square-vienna-123-3635,public_square,public_square,street_pedestrian,True,False
public_square-vienna-123-3654,public_square,public_square,street_pedestrian,True,False
public_square-vienna-124-3665,public_square,public_square,street_pedestrian,True,False
public_square-vienna-124-3673,public_square,public_square,street_pedestrian,True,False
public_square-vienna-124-3686,public_square,public_square,street_pedestrian,True,False
public_square-vienna-253-7571,public_square,public_square,street_pedestrian,True,False
shopping_mall-barcelona-126-3763,shopping_mall,shopping_mall,metro_station,True,False
shopping_mall-barcelona-126-3766,shopping_mall,shopping_mall,airport,True,False
shopping_mall-barcelona-127-3776,shopping_mall,shopping_mall,airport,True,False
shopping_mall-barcelona-127-3780,shopping_mall,shopping_mall,airport,True,False
shopping_mall-barcelona-127-3798,shopping_mall,shopping_mall,airport,True,False
shopping_mall-barcelona-127-3804,shopping_mall,shopping_mall,airport,True,False
shopping_mall-helsinki-128-3818,shopping_mall,shopping_mall,metro_station,True,False
shopping_mall-helsinki-128-3829,shopping_mall,shopping_mall,airport,True,False
shopping_mall-helsinki-128-3839,shopping_mall,shopping_mall,airport,True,False
shopping_mall-helsinki-129-3846,shopping_mall,shopping_mall,airport,True,False
shopping_mall-helsinki-129-3847,shopping_mall,shopping_mall,street_pedestrian,True,False
shopping_mall-helsinki-129-3850,shopping_mall,shopping_mall,airport,True,False
shopping_mall-helsinki-129-3853,shopping_mall,shopping_mall,airport,True,False
shopping_mall-helsinki-129-3860,shopping_mall,shopping_mall,airport,True,False
shopping_mall-helsinki-129-3861,shopping_mall,shopping_mall,airport,True,False
shopping_mall-helsinki-129-3865,shopping_mall,shopping_mall,airport,True,False
shopping_mall-helsinki-129-3866,shopping_mall,shopping_mall,metro_station,True,False
shopping_mall-helsinki-129-3868,shopping_mall,shopping_mall,airport,True,False
shopping_mall-helsinki-129-3870,shopping_mall,shopping_mall,street_pedestrian,True,False
shopping_mall-helsinki-129-3871,shopping_mall,shopping_mall,metro_station,True,False
shopping_mall-helsinki-130-3900,shopping_mall,shopping_mall,street_pedestrian,True,False
shopping_mall-helsinki-130-3903,shopping_mall,shopping_mall,street_pedestrian,True,False
shopping_mall-helsinki-130-3904,shopping_mall,shopping_mall,street_pedestrian,True,False
shopping_mall-helsinki-130-3905,shopping_mall,shopping_mall,street_pedestrian,True,False
shopping_mall-helsinki-130-3906,shopping_mall,shopping_mall,metro_station,True,False
shopping_mall-helsinki-130-3907,shopping_mall,shopping_mall,metro_station,True,False
shopping_mall-helsinki-130-3914,shopping_mall,shopping_mall,street_pedestrian,True,False
shopping_mall-helsinki-255-7643,shopping_mall,shopping_mall,metro_station,True,False
shopping_mall-helsinki-255-7648,shopping_mall,shopping_mall,airport,True,False
shopping_mall-helsinki-255-7655,shopping_mall,shopping_mall,metro_station,True,False
shopping_mall-helsinki-255-7659,shopping_mall,shopping_mall,metro_station,True,False
shopping_mall-helsinki-255-7660,shopping_mall,shopping_mall,airport,True,False
shopping_mall-helsinki-255-7664,shopping_mall,shopping_mall,airport,True,False
shopping_mall-helsinki-255-7671,shopping_mall,shopping_mall,metro_station,True,False
shopping_mall-helsinki-255-7674,shopping_mall,shopping_mall,metro_station,True,False
shopping_mall-lisbon-1002-40192,shopping_mall,shopping_mall,metro_station,True,False
shopping_mall-lisbon-1002-40391,shopping_mall,shopping_mall,street_pedestrian,True,False
shopping_mall-lisbon-1002-40707,shopping_mall,shopping_mall,street_pedestrian,True,False
shopping_mall-lisbon-1002-42418,shopping_mall,shopping_mall,airport,True,False
shopping_mall-lisbon-1002-42623,shopping_mall,shopping_mall,airport,True,False
shopping_mall-lisbon-1002-42636,shopping_mall,shopping_mall,metro_station,True,False
shopping_mall-lisbon-1002-42772,shopping_mall,shopping_mall,airport,True,False
shopping_mall-lisbon-1002-43065,shopping_mall,shopping_mall,airport,True,False
shopping_mall-lisbon-1137-40472,shopping_mall,shopping_mall,airport,True,False
shopping_mall-lisbon-1137-42585,shopping_mall,shopping_mall,airport,True,False
shopping_mall-lisbon-1176-44166,shopping_mall,shopping_mall,metro_station,True,False
shopping_mall-lisbon-1176-44242,shopping_mall,shopping_mall,metro_station,True,False
shopping_mall-lisbon-1176-44623,shopping_mall,shopping_mall,metro_station,True,False
shopping_mall-lisbon-1176-44811,shopping_mall,shopping_mall,metro_station,True,False
shopping_mall-lisbon-1176-44890,shopping_mall,shopping_mall,metro_station,True,False
shopping_mall-lisbon-1176-45042,shopping_mall,shopping_mall,metro_station,True,False
shopping_mall-london-131-3947,shopping_mall,shopping_mall,airport,True,False
shopping_mall-london-131-3951,shopping_mall,shopping_mall,airport,True,False
shopping_mall-london-256-7686,shopping_mall,shopping_mall,airport,True,False
shopping_mall-london-256-7690,shopping_mall,shopping_mall,airport,True,False
shopping_mall-london-256-7717,shopping_mall,shopping_mall,airport,True,False
shopping_mall-london-256-7718,shopping_mall,shopping_mall,airport,True,False
shopping_mall-london-256-7740,shopping_mall,shopping_mall,airport,True,False
shopping_mall-london-256-7749,shopping_mall,shopping_mall,metro_station,True,False
shopping_mall-london-256-7750,shopping_mall,shopping_mall,airport,True,False
shopping_mall-london-256-7756,shopping_mall,shopping_mall,airport,True,False
shopping_mall-london-256-7772,shopping_mall,shopping_mall,airport,True,False
shopping_mall-london-256-7776,shopping_mall,shopping_mall,airport,True,False
shopping_mall-lyon-1043-40503,shopping_mall,shopping_mall,airport,True,False
shopping_mall-lyon-1043-41875,shopping_mall,shopping_mall,airport,True,False
shopping_mall-lyon-1043-42657,shopping_mall,shopping_mall,airport,True,False
shopping_mall-lyon-1043-43686,shopping_mall,shopping_mall,airport,True,False
shopping_mall-lyon-1066-40452,shopping_mall,shopping_mall,airport,True,False
shopping_mall-lyon-1066-43777,shopping_mall,shopping_mall,airport,True,False
shopping_mall-lyon-1196-44886,shopping_mall,shopping_mall,airport,True,False
shopping_mall-lyon-1196-45170,shopping_mall,shopping_mall,metro_station,True,False
shopping_mall-lyon-1196-45202,shopping_mall,shopping_mall,airport,True,False
shopping_mall-lyon-1196-45205,shopping_mall,shopping_mall,metro_station,True,False
shopping_mall-milan-1049-40236,shopping_mall,shopping_mall,street_pedestrian,True,False
shopping_mall-milan-1049-42361,shopping_mall,shopping_mall,metro_station,True,False
shopping_mall-milan-1084-41849,shopping_mall,shopping_mall,airport,True,False
shopping_mall-milan-1084-42326,shopping_mall,shopping_mall,airport,True,False
shopping_mall-milan-1183-44759,shopping_mall,shopping_mall,street_pedestrian,True,False
shopping_mall-paris-132-3963,shopping_mall,shopping_mall,metro_station,True,False
shopping_mall-paris-132-3969,shopping_mall,shopping_mall,airport,True,False
shopping_mall-paris-132-3970,shopping_mall,shopping_mall,street_pedestrian,True,False
shopping_mall-paris-132-3986,shopping_mall,shopping_mall,airport,True,False
shopping_mall-paris-132-3987,shopping_mall,shopping_mall,airport,True,False
shopping_mall-paris-133-4030,shopping_mall,shopping_mall,airport,True,False
shopping_mall-paris-257-7795,shopping_mall,shopping_mall,airport,True,False
shopping_mall-paris-257-7798,shopping_mall,shopping_mall,airport,True,False
shopping_mall-paris-257-7800,shopping_mall,shopping_mall,airport,True,False
shopping_mall-prague-1009-43699,shopping_mall,shopping_mall,airport,True,False
shopping_mall-prague-1031-40390,shopping_mall,shopping_mall,metro,True,False
shopping_mall-prague-1031-41856,shopping_mall,shopping_mall,metro_station,True,False
shopping_mall-prague-1053-40075,shopping_mall,shopping_mall,airport,True,False
shopping_mall-prague-1053-40771,shopping_mall,shopping_mall,airport,True,False
shopping_mall-prague-1053-40935,shopping_mall,shopping_mall,airport,True,False
shopping_mall-prague-1053-42630,shopping_mall,shopping_mall,airport,True,False
shopping_mall-prague-1219-45370,shopping_mall,shopping_mall,airport,True,False
shopping_mall-prague-1219-45542,shopping_mall,shopping_mall,airport,True,False
shopping_mall-prague-1219-45744,shopping_mall,shopping_mall,airport,True,False
shopping_mall-stockholm-135-4092,shopping_mall,shopping_mall,street_pedestrian,True,False
shopping_mall-stockholm-136-4112,shopping_mall,shopping_mall,airport,True,False
shopping_mall-stockholm-136-4118,shopping_mall,shopping_mall,airport,True,False
shopping_mall-stockholm-136-4124,shopping_mall,shopping_mall,airport,True,False
shopping_mall-stockholm-136-4126,shopping_mall,shopping_mall,airport,True,False
shopping_mall-stockholm-136-4133,shopping_mall,shopping_mall,airport,True,False
shopping_mall-stockholm-137-4154,shopping_mall,shopping_mall,airport,True,False
shopping_mall-stockholm-137-4167,shopping_mall,shopping_mall,metro_station,True,False
shopping_mall-stockholm-137-4174,shopping_mall,shopping_mall,metro_station,True,False
shopping_mall-stockholm-258-7816,shopping_mall,shopping_mall,metro_station,True,False
shopping_mall-stockholm-258-7838,shopping_mall,shopping_mall,metro_station,True,False
shopping_mall-stockholm-258-7847,shopping_mall,shopping_mall,airport,True,False
shopping_mall-vienna-138-4209,shopping_mall,shopping_mall,airport,True,False
shopping_mall-vienna-139-4213,shopping_mall,shopping_mall,airport,True,False
shopping_mall-vienna-139-4217,shopping_mall,shopping_mall,airport,True,False
shopping_mall-vienna-139-4220,shopping_mall,shopping_mall,airport,True,False
shopping_mall-vienna-139-4221,shopping_mall,shopping_mall,street_pedestrian,True,False
shopping_mall-vienna-139-4231,shopping_mall,shopping_mall,airport,True,False
shopping_mall-vienna-139-4232,shopping_mall,shopping_mall,airport,True,False
shopping_mall-vienna-139-4235,shopping_mall,shopping_mall,airport,True,False
shopping_mall-vienna-139-4245,shopping_mall,shopping_mall,airport,True,False
shopping_mall-vienna-140-4276,shopping_mall,shopping_mall,street_pedestrian,True,False
shopping_mall-vienna-140-4283,shopping_mall,shopping_mall,airport,True,False
street_pedestrian-barcelona-141-4290,street_pedestrian,street_pedestrian,public_square,True,False
street_pedestrian-barcelona-142-4313,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-barcelona-142-4321,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-barcelona-144-4353,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-barcelona-144-4363,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-barcelona-144-4365,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-barcelona-144-4368,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-barcelona-260-7892,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-barcelona-260-7896,street_pedestrian,street_pedestrian,shopping_mall,True,False
street_pedestrian-barcelona-260-7905,street_pedestrian,street_pedestrian,shopping_mall,True,False
street_pedestrian-barcelona-261-7918,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-helsinki-146-4406,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-helsinki-146-4413,street_pedestrian,street_pedestrian,public_square,True,False
street_pedestrian-helsinki-146-4421,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-helsinki-147-4430,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-helsinki-147-4438,street_pedestrian,street_pedestrian,metro_station,True,False
street_pedestrian-helsinki-262-7945,street_pedestrian,street_pedestrian,public_square,True,False
street_pedestrian-lisbon-1004-40636,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-lisbon-1004-41249,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-lisbon-1004-41607,street_pedestrian,street_pedestrian,shopping_mall,True,False
street_pedestrian-lisbon-1004-42477,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-lisbon-1004-42834,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-lisbon-1004-43967,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-lisbon-1004-44015,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-lisbon-1098-40264,street_pedestrian,street_pedestrian,shopping_mall,True,False
street_pedestrian-lisbon-1098-40905,street_pedestrian,street_pedestrian,shopping_mall,True,False
street_pedestrian-lisbon-1098-41288,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-lisbon-1098-41624,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-lisbon-1098-41806,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-lisbon-1098-43711,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-lisbon-1098-43801,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-lisbon-1098-43986,street_pedestrian,street_pedestrian,shopping_mall,True,False
street_pedestrian-lisbon-1099-40169,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-lisbon-1099-40654,street_pedestrian,street_pedestrian,shopping_mall,True,False
street_pedestrian-lisbon-1174-45131,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-lisbon-1174-45273,street_pedestrian,street_pedestrian,public_square,True,False
street_pedestrian-london-150-4536,street_pedestrian,street_pedestrian,public_square,True,False
street_pedestrian-london-150-4565,street_pedestrian,street_pedestrian,public_square,True,False
street_pedestrian-london-151-4570,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-london-151-4576,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-london-151-4580,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-london-151-4581,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-london-151-4582,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-london-151-4586,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-london-151-4596,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-london-151-4598,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-london-263-7976,street_pedestrian,street_pedestrian,metro_station,True,False
street_pedestrian-london-263-7979,street_pedestrian,street_pedestrian,public_square,True,False
street_pedestrian-london-263-7981,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-london-263-7997,street_pedestrian,street_pedestrian,public_square,True,False
street_pedestrian-lyon-1003-40207,street_pedestrian,street_pedestrian,metro_station,True,False
street_pedestrian-lyon-1003-40446,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-lyon-1003-40803,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-lyon-1003-41711,street_pedestrian,street_pedestrian,metro_station,True,False
street_pedestrian-lyon-1003-41906,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-lyon-1003-42656,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-lyon-1003-42712,street_pedestrian,street_pedestrian,metro_station,True,False
street_pedestrian-lyon-1003-42767,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-lyon-1003-43555,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-lyon-1047-40533,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-lyon-1047-41939,street_pedestrian,street_pedestrian,public_square,True,False
street_pedestrian-lyon-1072-40261,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-lyon-1072-41081,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-lyon-1072-42426,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-lyon-1072-44088,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-lyon-1162-44468,street_pedestrian,street_pedestrian,public_square,True,False
street_pedestrian-lyon-1162-44682,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-lyon-1162-45745,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-milan-1005-40762,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-milan-1005-41749,street_pedestrian,street_pedestrian,shopping_mall,True,False
street_pedestrian-milan-1080-41306,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-milan-1165-44151,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-milan-1165-44526,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-milan-1205-44377,street_pedestrian,street_pedestrian,metro_station,True,False
street_pedestrian-milan-1205-44656,street_pedestrian,street_pedestrian,metro_station,True,False
street_pedestrian-milan-1205-44726,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-milan-1205-44767,street_pedestrian,street_pedestrian,metro_station,True,False
street_pedestrian-milan-1205-44920,street_pedestrian,street_pedestrian,metro_station,True,False
street_pedestrian-milan-1205-44980,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-milan-1205-45325,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-paris-152-4608,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-paris-152-4611,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-paris-152-4614,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-paris-152-4616,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-paris-153-4618,street_pedestrian,street_pedestrian,park,True,False
street_pedestrian-paris-153-4632,street_pedestrian,street_pedestrian,metro_station,True,False
street_pedestrian-paris-153-4638,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-paris-153-4639,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-paris-153-4643,street_pedestrian,street_pedestrian,shopping_mall,True,False
street_pedestrian-paris-153-4646,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-paris-153-4651,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-paris-154-4659,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-paris-154-4661,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-paris-154-4668,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-paris-154-4670,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-paris-154-4674,street_pedestrian,street_pedestrian,public_square,True,False
street_pedestrian-paris-154-4678,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-paris-264-8011,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-paris-264-8030,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-paris-264-8032,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-paris-264-8033,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-paris-265-8035,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-paris-265-8039,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-paris-265-8041,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-paris-265-8043,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-paris-265-8044,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-paris-265-8045,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-paris-265-8047,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-paris-265-8050,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-paris-265-8053,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-paris-265-8066,street_pedestrian,street_pedestrian,metro_station,True,False
street_pedestrian-paris-265-8068,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-prague-1037-40046,street_pedestrian,street_pedestrian,shopping_mall,True,False
street_pedestrian-prague-1037-40957,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-prague-1037-41211,street_pedestrian,street_pedestrian,shopping_mall,True,False
street_pedestrian-prague-1051-42230,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-prague-1051-42510,street_pedestrian,street_pedestrian,metro_station,True,False
street_pedestrian-prague-1051-43087,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-prague-1085-40779,street_pedestrian,street_pedestrian,park,True,False
street_pedestrian-prague-1085-40983,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-prague-1085-41206,street_pedestrian,street_pedestrian,public_square,True,False
street_pedestrian-prague-1085-41608,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-prague-1085-43483,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-prague-1203-44208,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-prague-1203-45268,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-prague-1203-45623,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-stockholm-156-4718,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-stockholm-156-4721,street_pedestrian,street_pedestrian,public_square,True,False
street_pedestrian-stockholm-156-4723,street_pedestrian,street_pedestrian,public_square,True,False
street_pedestrian-stockholm-156-4738,street_pedestrian,street_pedestrian,public_square,True,False
street_pedestrian-stockholm-156-4743,street_pedestrian,street_pedestrian,public_square,True,False
street_pedestrian-stockholm-156-4745,street_pedestrian,street_pedestrian,shopping_mall,True,False
street_pedestrian-stockholm-157-4752,street_pedestrian,street_pedestrian,street_traffic,True,False
street_pedestrian-stockholm-157-4754,street_pedestrian,street_pedestrian,public_square,True,False
street_pedestrian-stockholm-157-4757,street_pedestrian,street_pedestrian,metro_station,True,False
street_pedestrian-stockholm-157-4760,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-stockholm-157-4763,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-stockholm-157-4766,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-stockholm-157-4772,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-stockholm-157-4777,street_pedestrian,street_pedestrian,public_square,True,False
street_pedestrian-stockholm-157-4779,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-stockholm-157-4781,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-stockholm-266-8073,street_pedestrian,street_pedestrian,public_square,True,False
street_pedestrian-stockholm-266-8076,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-stockholm-266-8083,street_pedestrian,street_pedestrian,street_traffic,True,False
street_pedestrian-vienna-158-4788,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-vienna-158-4790,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-vienna-158-4803,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-vienna-158-4805,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-vienna-158-4810,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-vienna-158-4817,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-vienna-159-4842,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-vienna-159-4862,street_pedestrian,street_pedestrian,shopping_mall,True,False
street_pedestrian-vienna-160-4872,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-vienna-160-4895,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-vienna-160-4898,street_pedestrian,street_pedestrian,airport,True,False
street_pedestrian-vienna-267-8131,street_pedestrian,street_pedestrian,public_square,True,False
street_traffic-helsinki-166-5110,street_traffic,street_traffic,bus,True,False
street_traffic-london-169-5175,street_traffic,street_traffic,public_square,True,False
street_traffic-london-270-8216,street_traffic,street_traffic,public_square,True,False
street_traffic-milan-1202-44780,street_traffic,street_traffic,park,True,False
street_traffic-paris-272-8279,street_traffic,street_traffic,public_square,True,False
street_traffic-stockholm-173-5326,street_traffic,street_traffic,public_square,True,False
street_traffic-stockholm-175-5402,street_traffic,street_traffic,public_square,True,False
tram-barcelona-179-5523,tram,tram,metro,True,False
tram-barcelona-179-5527,tram,tram,metro,True,False
tram-barcelona-179-5529,tram,tram,metro,True,False
tram-barcelona-179-5539,tram,tram,metro,True,False
tram-barcelona-179-5542,tram,tram,metro,True,False
tram-barcelona-179-5556,tram,tram,metro_station,True,False
tram-barcelona-180-5567,tram,tram,bus,True,False
tram-barcelona-180-5568,tram,tram,bus,True,False
tram-barcelona-180-5586,tram,tram,metro,True,False
tram-barcelona-181-5599,tram,tram,bus,True,False
tram-barcelona-181-5600,tram,tram,metro,True,False
tram-barcelona-181-5607,tram,tram,metro,True,False
tram-barcelona-181-5619,tram,tram,metro,True,False
tram-barcelona-181-5627,tram,tram,metro,True,False
tram-barcelona-275-8401,tram,tram,metro,True,False
tram-helsinki-184-5717,tram,tram,metro,True,False
tram-helsinki-184-5726,tram,tram,metro_station,True,False
tram-helsinki-184-5736,tram,tram,metro,True,False
tram-helsinki-184-5737,tram,tram,bus,True,False
tram-helsinki-276-8404,tram,tram,metro,True,False
tram-helsinki-276-8408,tram,tram,bus,True,False
tram-helsinki-276-8426,tram,tram,metro,True,False
tram-lisbon-1035-40049,tram,tram,metro,True,False
tram-lisbon-1035-42208,tram,tram,bus,True,False
tram-lisbon-1046-43807,tram,tram,metro,True,False
tram-lisbon-1131-40493,tram,tram,bus,True,False
tram-lisbon-1131-42888,tram,tram,bus,True,False
tram-lisbon-1131-43459,tram,tram,bus,True,False
tram-lisbon-1191-44241,tram,tram,bus,True,False
tram-lisbon-1191-44557,tram,tram,metro,True,False
tram-lisbon-1191-45571,tram,tram,bus,True,False
tram-lisbon-1200-45287,tram,tram,metro,True,False
tram-lisbon-1200-45464,tram,tram,bus,True,False
tram-lisbon-1200-45641,tram,tram,bus,True,False
tram-london-185-5757,tram,tram,metro,True,False
tram-london-186-5772,tram,tram,metro,True,False
tram-london-190-5829,tram,tram,bus,True,False
tram-london-278-8453,tram,tram,bus,True,False
tram-london-278-8458,tram,tram,metro,True,False
tram-london-279-8472,tram,tram,metro,True,False
tram-lyon-1091-42255,tram,tram,bus,True,False
tram-lyon-1091-43169,tram,tram,metro,True,False
tram-lyon-1093-40872,tram,tram,metro,True,False
tram-lyon-1093-42568,tram,tram,metro,True,False
tram-lyon-1103-41495,tram,tram,bus,True,False
tram-lyon-1103-42890,tram,tram,metro,True,False
tram-lyon-1112-41121,tram,tram,metro,True,False
tram-lyon-1112-41181,tram,tram,bus,True,False
tram-lyon-1112-41192,tram,tram,metro,True,False
tram-lyon-1150-41055,tram,tram,metro,True,False
tram-lyon-1150-41115,tram,tram,metro,True,False
tram-lyon-1150-41169,tram,tram,metro,True,False
tram-lyon-1216-44380,tram,tram,metro,True,False
tram-lyon-1216-44845,tram,tram,metro,True,False
